DateTime,CustomerID,Product,Category,OriginalPrice,Revenue,Branch,PaymentMethod,PromoCode,TransactionID,EmployeeID,Tip,DayOfWeek,Hour,Date,SpendSegment,FreqSegment,CustomerType
2025-03-08 14:22:00,C1010,Brownie,Baked Goods,4.25,4.25,Uptown,MobilePay,NONE,107,UP_E1,0.18,Saturday,14,2025-03-08,Mid Value,Regular,Repeat
2025-03-15 11:53:00,C1010,Smoothie,Smoothies & Juices,4.75,4.75,Downtown,Cash,NONE,108,DO_E1,0.04,Saturday,11,2025-03-15,Mid Value,Regular,Repeat
2025-03-26 12:10:00,C1010,Smoothie,Smoothies & Juices,4.75,4.28,Uptown,Cash,LOYAL10,109,UP_E2,0.04,Wednesday,12,2025-03-26,Mid Value,Regular,Repeat
2025-03-28 14:42:00,C1010,Bagel,Baked Goods,2.25,2.25,Downtown,Card,NONE,110,DO_E3,0.1,Friday,14,2025-03-28,Mid Value,Regular,Repeat
2025-03-30 10:20:00,C1010,Croissant,Baked Goods,2.75,2.75,Riverside,Card,NONE,111,RI_E1,0.25,Sunday,10,2025-03-30,Mid Value,Regular,Repeat
2025-04-14 13:09:00,C1010,Tea,Tea-Based,2.0,2.0,Uptown,Card,NONE,112,UP_E1,0.29,Monday,13,2025-04-14,Mid Value,Regular,Repeat
2025-04-17 14:24:00,C1010,Espresso,Coffee-Based,2.5,2.5,Downtown,Cash,NONE,113,DO_E2,0.31,Thursday,14,2025-04-17,Mid Value,Regular,Repeat
2025-05-15 06:10:00,C1010,Tea,Tea-Based,2.0,1.8,Riverside,Cash,LOYAL10,114,RI_E1,0.26,Thursday,6,2025-05-15,Mid Value,Regular,Repeat
2025-05-18 07:42:00,C1010,Macchiato,Coffee-Based,2.75,2.3375,Uptown,Cash,WEEKEND5,115,UP_E1,0.85,Sunday,7,2025-05-18,Mid Value,Regular,Repeat
2025-05-18 07:42:00,C1010,Cheese Danish,Baked Goods,2.75,2.3375,Uptown,Cash,WEEKEND5,115,UP_E1,0.85,Sunday,7,2025-05-18,Mid Value,Regular,Repeat
2025-05-19 14:54:00,C1010,Sandwich,Savory Foods,5.0,4.5,Riverside,Cash,LOYAL10,116,RI_E1,0.62,Monday,14,2025-05-19,Mid Value,Regular,Repeat
2025-03-05 06:31:00,C1011,Muffin,Baked Goods,2.5,2.5,Downtown,Card,NONE,117,DO_E2,0.18,Wednesday,6,2025-03-05,High Value,Frequent,New
2025-03-08 17:36:00,C1011,Espresso,Coffee-Based,2.5,2.5,Riverside,Cash,NONE,118,RI_E3,0.12,Saturday,17,2025-03-08,High Value,Frequent,Repeat
2025-03-08 17:36:00,C1011,Muffin,Baked Goods,2.5,2.5,Riverside,Cash,NONE,118,RI_E3,0.12,Saturday,17,2025-03-08,High Value,Frequent,Repeat
2025-03-17 09:51:00,C1011,Muffin,Baked Goods,2.5,2.5,Uptown,Card,NONE,119,UP_E1,0.44,Monday,9,2025-03-17,High Value,Frequent,Repeat
2025-03-26 16:44:00,C1011,Mocha,Coffee-Based,4.25,4.25,Riverside,Card,NONE,120,RI_E1,0.54,Wednesday,16,2025-03-26,High Value,Frequent,Repeat
2025-04-02 17:26:00,C1011,Bagel,Baked Goods,2.25,2.25,Downtown,MobilePay,NONE,121,DO_E2,0.16,Wednesday,17,2025-04-02,High Value,Frequent,Repeat
2025-04-04 06:19:00,C1011,Brownie,Baked Goods,2.0,1.7,Downtown,Card,WEEKEND5,122,DO_E2,0.09,Friday,6,2025-04-04,High Value,Frequent,Repeat
2025-04-16 18:48:00,C1011,Smoothie,Smoothies & Juices,4.75,4.75,Riverside,Card,NONE,123,RI_E3,0.12,Wednesday,18,2025-04-16,High Value,Frequent,Repeat
2025-04-17 18:40:00,C1011,Iced Coffee,Coffee-Based,5.0,4.5,Riverside,Card,LOYAL10,124,RI_E1,0.7,Thursday,18,2025-04-17,High Value,Frequent,Repeat
2025-04-17 18:40:00,C1011,Salad,Savory Foods,5.0,4.5,Riverside,Card,LOYAL10,124,RI_E1,0.7,Thursday,18,2025-04-17,High Value,Frequent,Repeat
2025-04-18 14:51:00,C1011,Mocha,Coffee-Based,3.75,3.1875,Riverside,Card,WEEKEND5,125,RI_E1,0.7,Friday,14,2025-04-18,High Value,Frequent,Repeat
2025-04-18 14:51:00,C1011,Veggie Sandwich,Savory Foods,3.75,3.1875,Riverside,Card,WEEKEND5,125,RI_E1,0.7,Friday,14,2025-04-18,High Value,Frequent,Repeat
2025-04-18 14:51:00,C1011,Apple Juice,Smoothies & Juices,3.75,3.1875,Riverside,Card,WEEKEND5,125,RI_E1,0.7,Friday,14,2025-04-18,High Value,Frequent,Repeat
2025-05-07 18:25:00,C1011,Bagel,Baked Goods,2.25,2.25,Downtown,Card,NONE,126,DO_E3,0.11,Wednesday,18,2025-05-07,High Value,Frequent,Repeat
2025-05-20 11:09:00,C1011,Latte,Coffee-Based,3.75,3.75,Riverside,Card,NONE,127,RI_E2,0.69,Tuesday,11,2025-05-20,High Value,Frequent,Repeat
2025-05-21 07:11:00,C1011,Espresso,Coffee-Based,3.75,3.75,Downtown,Cash,NONE,128,DO_E2,0.06,Wednesday,7,2025-05-21,High Value,Frequent,Repeat
2025-05-21 07:11:00,C1011,Muffin,Baked Goods,3.75,3.75,Downtown,Cash,NONE,128,DO_E2,0.06,Wednesday,7,2025-05-21,High Value,Frequent,Repeat
2025-03-07 15:34:00,C1012,Tea,Tea-Based,2.0,1.7,Riverside,Cash,WEEKEND5,129,RI_E1,0.17,Friday,15,2025-03-07,Low Value,Occasional,New
2025-04-12 11:30:00,C1012,Mocha,Coffee-Based,4.25,4.25,Uptown,Cash,NONE,130,UP_E2,0.06,Saturday,11,2025-04-12,Low Value,Occasional,Repeat
2025-04-13 09:22:00,C1012,Bagel,Baked Goods,2.5,2.5,Downtown,Card,NONE,131,DO_E1,1.12,Sunday,9,2025-04-13,Low Value,Occasional,Repeat
2025-04-13 09:22:00,C1012,Orange Juice,Smoothies & Juices,2.5,2.5,Downtown,Card,NONE,131,DO_E1,1.12,Sunday,9,2025-04-13,Low Value,Occasional,Repeat
2025-04-28 14:50:00,C1012,Smoothie,Smoothies & Juices,4.75,4.75,Uptown,MobilePay,NONE,132,UP_E1,0.29,Monday,14,2025-04-28,Low Value,Occasional,Repeat
2025-05-02 08:00:00,C1012,Croissant,Baked Goods,2.75,2.48,Riverside,Cash,LOYAL10,133,RI_E1,0.71,Friday,8,2025-05-02,Low Value,Occasional,Repeat
2025-05-07 17:43:00,C1012,Sandwich,Savory Foods,5.0,5.0,Downtown,MobilePay,NONE,134,DO_E2,0.19,Wednesday,17,2025-05-07,Low Value,Occasional,Repeat
2025-05-12 06:47:00,C1012,Cookie,Baked Goods,1.5,1.5,Downtown,Cash,NONE,135,DO_E1,0.43,Monday,6,2025-05-12,Low Value,Occasional,Repeat
2025-03-08 17:57:00,C1013,Matcha Latte,Coffee-Based,2.0,1.7,Uptown,Card,WEEKEND5,136,UP_E1,0.79,Saturday,17,2025-03-08,Mid Value,Frequent,New
2025-03-08 17:57:00,C1013,Energy Ball,Snacks & Energy Bites,2.0,1.7,Uptown,Card,WEEKEND5,136,UP_E1,0.79,Saturday,17,2025-03-08,Mid Value,Frequent,Repeat
2025-03-14 09:25:00,C1013,Avocado Toast,Savory Foods,5.5,5.5,Uptown,MobilePay,NONE,137,UP_E3,0.42,Friday,9,2025-03-14,Mid Value,Frequent,Repeat
2025-03-15 18:58:00,C1013,Americano,Coffee-Based,2.75,2.75,Uptown,Cash,NONE,138,UP_E3,0.01,Saturday,18,2025-03-15,Mid Value,Frequent,Repeat
2025-03-23 13:07:00,C1013,Cold Brew,Coffee-Based,4.0,4.0,Riverside,MobilePay,NONE,139,RI_E1,0.19,Sunday,13,2025-03-23,Mid Value,Frequent,Repeat
2025-03-28 10:47:00,C1013,Cold Brew,Coffee-Based,2.75,2.75,Riverside,Cash,NONE,140,RI_E1,0.0,Friday,10,2025-03-28,Mid Value,Frequent,Repeat
2025-03-28 10:47:00,C1013,Protein Bar,Snacks & Energy Bites,2.75,2.75,Riverside,Cash,NONE,140,RI_E1,0.0,Friday,10,2025-03-28,Mid Value,Frequent,Repeat
2025-03-28 18:50:00,C1013,Cappuccino,Coffee-Based,3.5,0.0,Downtown,MobilePay,FREEDRINK,141,DO_E2,0.06,Friday,18,2025-03-28,Mid Value,Frequent,Repeat
2025-04-16 08:32:00,C1013,Espresso,Coffee-Based,2.5,2.5,Riverside,Card,NONE,142,RI_E2,0.37,Wednesday,8,2025-04-16,Mid Value,Frequent,Repeat
2025-04-21 06:47:00,C1013,Bagel,Baked Goods,2.25,2.25,Riverside,Cash,NONE,143,RI_E1,0.88,Monday,6,2025-04-21,Mid Value,Frequent,Repeat
2025-05-06 19:13:00,C1013,Americano,Coffee-Based,2.75,2.3375,Downtown,Cash,WEEKEND5,144,DO_E1,0.14,Tuesday,19,2025-05-06,Mid Value,Frequent,Repeat
2025-05-20 13:22:00,C1013,Cappuccino,Coffee-Based,3.5,3.15,Riverside,Cash,LOYAL10,145,RI_E2,0.21,Tuesday,13,2025-05-20,Mid Value,Frequent,Repeat
2025-05-21 18:43:00,C1013,Flat White,Coffee-Based,4.0,4.0,Uptown,Card,NONE,146,UP_E3,0.05,Wednesday,18,2025-05-21,Mid Value,Frequent,Repeat
2025-05-21 18:43:00,C1013,Banana Bread,Baked Goods,4.0,4.0,Uptown,Card,NONE,146,UP_E3,0.05,Wednesday,18,2025-05-21,Mid Value,Frequent,Repeat
2025-03-03 06:27:00,C1014,Bagel,Baked Goods,2.25,2.02,Riverside,Card,LOYAL10,147,RI_E3,0.79,Monday,6,2025-03-03,Low Value,Occasional,New
2025-03-09 16:32:00,C1014,Brownie,Baked Goods,2.0,2.0,Uptown,Card,NONE,148,UP_E1,0.5,Sunday,16,2025-03-09,Low Value,Occasional,Repeat
2025-03-22 11:49:00,C1014,Frappuccino,Coffee-Based,2.75,2.75,Uptown,Card,NONE,149,UP_E1,0.14,Saturday,11,2025-03-22,Low Value,Occasional,Repeat
2025-03-22 11:49:00,C1014,Brownie,Baked Goods,2.75,2.75,Uptown,Card,NONE,149,UP_E1,0.14,Saturday,11,2025-03-22,Low Value,Occasional,Repeat
2025-03-22 16:14:00,C1014,Latte,Coffee-Based,3.75,3.38,Uptown,MobilePay,LOYAL10,150,UP_E1,0.07,Saturday,16,2025-03-22,Low Value,Occasional,Repeat
2025-04-10 10:50:00,C1014,Cappuccino,Coffee-Based,4.75,0.0,Riverside,Card,FREEDRINK,151,RI_E3,0.14,Thursday,10,2025-04-10,Low Value,Occasional,Repeat
2025-04-10 10:50:00,C1014,Scone,Baked Goods,4.75,4.75,Riverside,Card,NONE,151,RI_E3,0.14,Thursday,10,2025-04-10,Low Value,Occasional,Repeat
2025-04-24 06:51:00,C1014,Tea,Tea-Based,2.0,1.8,Uptown,Cash,LOYAL10,152,UP_E1,0.13,Thursday,6,2025-04-24,Low Value,Occasional,Repeat
2025-03-14 18:59:00,C1015,Mocha,Coffee-Based,2.75,2.75,Downtown,Card,NONE,153,DO_E1,0.0,Friday,18,2025-03-14,Mid Value,Occasional,New
2025-03-14 18:59:00,C1015,Veggie Sandwich,Savory Foods,2.75,2.75,Downtown,Card,NONE,153,DO_E1,0.0,Friday,18,2025-03-14,Mid Value,Occasional,Repeat
2025-03-14 18:59:00,C1015,Apple Juice,Smoothies & Juices,2.75,2.75,Downtown,Card,NONE,153,DO_E1,0.0,Friday,18,2025-03-14,Mid Value,Occasional,Repeat
2025-03-18 19:09:00,C1015,Latte,Coffee-Based,2.75,2.75,Uptown,Cash,NONE,154,UP_E1,0.05,Tuesday,19,2025-03-18,Mid Value,Occasional,Repeat
2025-03-18 19:09:00,C1015,Croissant,Baked Goods,2.75,2.75,Uptown,Cash,NONE,154,UP_E1,0.13,Tuesday,19,2025-03-18,Mid Value,Occasional,Repeat
2025-04-01 09:49:00,C1015,Americano,Coffee-Based,2.75,2.75,Uptown,Card,NONE,155,UP_E3,0.31,Tuesday,9,2025-04-01,Mid Value,Occasional,Repeat
2025-04-01 11:05:00,C1015,Croissant,Baked Goods,2.75,2.48,Downtown,Cash,LOYAL10,156,DO_E1,0.14,Tuesday,11,2025-04-01,Mid Value,Occasional,Repeat
2025-04-11 07:20:00,C1015,Croissant,Baked Goods,2.75,2.75,Downtown,Card,NONE,157,DO_E1,1.52,Friday,7,2025-04-11,Mid Value,Occasional,Repeat
2025-04-24 07:31:00,C1015,Avocado Toast,Savory Foods,5.5,5.5,Downtown,Card,NONE,158,DO_E2,0.04,Thursday,7,2025-04-24,Mid Value,Occasional,Repeat
2025-05-04 16:52:00,C1015,Cold Brew,Coffee-Based,4.75,4.75,Uptown,Cash,NONE,159,UP_E2,0.02,Sunday,16,2025-05-04,Mid Value,Occasional,Repeat
2025-05-04 16:52:00,C1015,Protein Bar,Snacks & Energy Bites,4.75,4.75,Uptown,Cash,NONE,159,UP_E2,0.02,Sunday,16,2025-05-04,Mid Value,Occasional,Repeat
2025-02-27 06:34:00,C1016,Avocado Toast,Savory Foods,2.75,2.75,Uptown,Card,NONE,160,UP_E2,0.02,Thursday,6,2025-02-27,High Value,Frequent,New
2025-02-27 06:34:00,C1016,Iced Tea,Tea-Based,2.75,0.0,Uptown,Card,FREEDRINK,160,UP_E2,0.02,Thursday,6,2025-02-27,High Value,Frequent,Repeat
2025-03-11 09:15:00,C1016,Bagel,Baked Goods,2.25,2.25,Downtown,Cash,NONE,161,DO_E3,0.27,Tuesday,9,2025-03-11,High Value,Frequent,Repeat
2025-03-24 10:25:00,C1016,Croissant,Baked Goods,2.75,2.75,Uptown,Card,NONE,162,UP_E1,0.46,Monday,10,2025-03-24,High Value,Frequent,Repeat
2025-03-24 12:27:00,C1016,Muffin,Baked Goods,2.5,2.125,Uptown,MobilePay,WEEKEND5,163,UP_E3,0.04,Monday,12,2025-03-24,High Value,Frequent,Repeat
2025-04-01 19:52:00,C1016,Brownie,Baked Goods,2.0,2.0,Downtown,Card,NONE,164,DO_E1,0.47,Tuesday,19,2025-04-01,High Value,Frequent,Repeat
2025-04-04 08:02:00,C1016,Iced Coffee,Coffee-Based,2.75,2.75,Uptown,Card,NONE,165,UP_E1,1.32,Friday,8,2025-04-04,High Value,Frequent,Repeat
2025-04-04 08:02:00,C1016,Salad,Savory Foods,2.75,2.75,Uptown,Card,NONE,165,UP_E1,1.32,Friday,8,2025-04-04,High Value,Frequent,Repeat
2025-04-10 19:12:00,C1016,Smoothie,Smoothies & Juices,5.5,5.5,Riverside,MobilePay,NONE,166,RI_E1,0.09,Thursday,19,2025-04-10,High Value,Frequent,Repeat
2025-04-10 19:12:00,C1016,Granola Bar,Snacks & Energy Bites,5.5,5.5,Riverside,MobilePay,NONE,166,RI_E1,0.84,Thursday,19,2025-04-10,High Value,Frequent,Repeat
2025-04-13 06:19:00,C1016,Iced Coffee,Coffee-Based,2.0,1.7,Riverside,MobilePay,WEEKEND5,167,RI_E3,0.08,Sunday,6,2025-04-13,High Value,Frequent,Repeat
2025-04-13 06:19:00,C1016,Salad,Savory Foods,2.0,1.7,Riverside,MobilePay,WEEKEND5,167,RI_E3,0.08,Sunday,6,2025-04-13,High Value,Frequent,Repeat
2025-04-16 18:11:00,C1016,Cold Brew,Coffee-Based,4.0,4.0,Downtown,Card,NONE,168,DO_E1,0.36,Wednesday,18,2025-04-16,High Value,Frequent,Repeat
2025-04-24 16:32:00,C1016,Espresso,Coffee-Based,2.25,0.0,Uptown,Card,FREEDRINK,169,UP_E1,0.81,Thursday,16,2025-04-24,High Value,Frequent,Repeat
2025-04-24 16:32:00,C1016,Muffin,Baked Goods,2.25,2.25,Uptown,Card,NONE,169,UP_E1,1.14,Thursday,16,2025-04-24,High Value,Frequent,Repeat
2025-04-26 18:09:00,C1016,Americano,Coffee-Based,2.0,2.0,Downtown,Card,NONE,170,DO_E1,0.27,Saturday,18,2025-04-26,High Value,Frequent,Repeat
2025-04-26 18:09:00,C1016,Donut,Baked Goods,2.0,2.0,Downtown,Card,NONE,170,DO_E1,0.27,Saturday,18,2025-04-26,High Value,Frequent,Repeat
2025-05-03 09:33:00,C1016,Americano,Coffee-Based,2.75,2.48,Uptown,Cash,LOYAL10,171,UP_E3,0.14,Saturday,9,2025-05-03,High Value,Frequent,Repeat
2025-05-11 10:56:00,C1016,Americano,Coffee-Based,2.75,2.75,Uptown,Card,NONE,172,UP_E1,0.67,Sunday,10,2025-05-11,High Value,Frequent,Repeat
2025-05-11 19:54:00,C1016,Iced Coffee,Coffee-Based,2.75,2.75,Downtown,Cash,NONE,173,DO_E3,0.04,Sunday,19,2025-05-11,High Value,Frequent,Repeat
2025-05-11 19:54:00,C1016,Salad,Savory Foods,2.75,2.75,Downtown,Cash,NONE,173,DO_E3,0.04,Sunday,19,2025-05-11,High Value,Frequent,Repeat
2025-05-17 19:31:00,C1016,Bagel,Baked Goods,2.25,2.25,Riverside,Card,NONE,174,RI_E1,1.46,Saturday,19,2025-05-17,High Value,Frequent,Repeat
2025-03-05 13:43:00,C1017,Matcha Latte,Coffee-Based,2.75,2.75,Uptown,Card,NONE,175,UP_E2,0.08,Wednesday,13,2025-03-05,Low Value,Occasional,New
2025-03-05 13:43:00,C1017,Energy Ball,Snacks & Energy Bites,2.75,2.75,Uptown,Card,NONE,175,UP_E2,0.08,Wednesday,13,2025-03-05,Low Value,Occasional,Repeat
2025-04-09 12:46:00,C1017,Cold Brew,Coffee-Based,4.0,4.0,Riverside,Card,NONE,176,RI_E2,0.01,Wednesday,12,2025-04-09,Low Value,Occasional,Repeat
2025-04-19 15:31:00,C1017,Avocado Toast,Savory Foods,5.5,5.5,Uptown,Cash,NONE,177,UP_E3,0.0,Saturday,15,2025-04-19,Low Value,Occasional,Repeat
2025-04-28 12:05:00,C1017,Smoothie,Smoothies & Juices,1.5,1.5,Downtown,Card,NONE,178,DO_E1,1.28,Monday,12,2025-04-28,Low Value,Occasional,Repeat
2025-04-28 12:05:00,C1017,Granola Bar,Snacks & Energy Bites,1.5,1.5,Downtown,Card,NONE,178,DO_E1,1.28,Monday,12,2025-04-28,Low Value,Occasional,Repeat
2025-05-16 11:18:00,C1017,Cookie,Baked Goods,1.5,1.275,Riverside,Cash,WEEKEND5,179,RI_E1,0.24,Friday,11,2025-05-16,Low Value,Occasional,Repeat
2025-03-09 14:07:00,C1018,Smoothie,Smoothies & Juices,4.75,4.0375,Downtown,Cash,WEEKEND5,180,DO_E1,0.64,Sunday,14,2025-03-09,High Value,Regular,New
2025-03-12 06:31:00,C1018,Americano,Coffee-Based,2.75,2.75,Downtown,Cash,NONE,181,DO_E1,0.03,Wednesday,6,2025-03-12,High Value,Regular,Repeat
2025-03-13 12:49:00,C1018,Bagel,Baked Goods,5.5,5.5,Downtown,Cash,NONE,182,DO_E1,0.96,Thursday,12,2025-03-13,High Value,Regular,Repeat
2025-03-13 12:49:00,C1018,Orange Juice,Smoothies & Juices,5.5,5.5,Downtown,Cash,NONE,182,DO_E1,0.96,Thursday,12,2025-03-13,High Value,Regular,Repeat
2025-03-30 14:07:00,C1018,Croissant,Baked Goods,2.75,2.75,Uptown,Cash,NONE,183,UP_E2,0.08,Sunday,14,2025-03-30,High Value,Regular,Repeat
2025-04-02 19:07:00,C1018,Frappuccino,Coffee-Based,2.25,2.25,Uptown,Card,NONE,184,UP_E1,0.39,Wednesday,19,2025-04-02,High Value,Regular,Repeat
2025-04-02 19:07:00,C1018,Brownie,Baked Goods,2.25,2.25,Uptown,Card,NONE,184,UP_E1,0.39,Wednesday,19,2025-04-02,High Value,Regular,Repeat
2025-04-21 07:31:00,C1018,Mocha,Coffee-Based,4.25,4.25,Downtown,MobilePay,NONE,185,DO_E2,0.21,Monday,7,2025-04-21,High Value,Regular,Repeat
2025-04-30 15:14:00,C1018,Frappuccino,Coffee-Based,2.25,2.25,Downtown,Card,NONE,186,DO_E2,0.57,Wednesday,15,2025-04-30,High Value,Regular,Repeat
2025-04-30 15:14:00,C1018,Brownie,Baked Goods,2.25,2.25,Downtown,Card,NONE,186,DO_E2,0.57,Wednesday,15,2025-04-30,High Value,Regular,Repeat
2025-05-01 07:20:00,C1018,Espresso,Coffee-Based,2.5,2.5,Downtown,Card,NONE,187,DO_E3,0.1,Thursday,7,2025-05-01,High Value,Regular,Repeat
2025-05-06 18:21:00,C1018,Sandwich,Savory Foods,5.0,5.0,Downtown,Card,NONE,188,DO_E1,0.18,Tuesday,18,2025-05-06,High Value,Regular,Repeat
2025-05-22 10:55:00,C1018,Tea,Tea-Based,5.0,5.0,Riverside,Card,NONE,189,RI_E3,0.39,Thursday,10,2025-05-22,High Value,Regular,Repeat
2025-05-22 10:55:00,C1018,Cookie,Baked Goods,5.0,5.0,Riverside,Card,NONE,189,RI_E3,0.39,Thursday,10,2025-05-22,High Value,Regular,Repeat
2025-03-05 14:51:00,C1019,Americano,Coffee-Based,2.5,2.125,Uptown,Card,WEEKEND5,190,UP_E1,0.83,Wednesday,14,2025-03-05,High Value,Frequent,New
2025-03-05 14:51:00,C1019,Donut,Baked Goods,2.5,2.125,Uptown,Card,WEEKEND5,190,UP_E1,0.83,Wednesday,14,2025-03-05,High Value,Frequent,Repeat
2025-03-11 12:56:00,C1019,Cold Brew,Coffee-Based,4.0,4.0,Uptown,Card,NONE,191,UP_E1,0.13,Tuesday,12,2025-03-11,High Value,Frequent,Repeat
2025-03-12 11:57:00,C1019,Bagel,Baked Goods,4.0,4.0,Downtown,Cash,NONE,192,DO_E2,0.02,Wednesday,11,2025-03-12,High Value,Frequent,Repeat
2025-03-12 11:57:00,C1019,Orange Juice,Smoothies & Juices,4.0,4.0,Downtown,Cash,NONE,192,DO_E2,0.02,Wednesday,11,2025-03-12,High Value,Frequent,Repeat
2025-03-23 16:16:00,C1019,Smoothie,Smoothies & Juices,2.5,2.5,Downtown,Card,NONE,193,DO_E1,0.32,Sunday,16,2025-03-23,High Value,Frequent,Repeat
2025-03-23 16:16:00,C1019,Granola Bar,Snacks & Energy Bites,2.5,2.5,Downtown,Card,NONE,193,DO_E1,0.32,Sunday,16,2025-03-23,High Value,Frequent,Repeat
2025-03-25 11:27:00,C1019,Sandwich,Savory Foods,5.0,5.0,Uptown,MobilePay,NONE,194,UP_E1,0.38,Tuesday,11,2025-03-25,High Value,Frequent,Repeat
2025-04-13 14:30:00,C1019,Americano,Coffee-Based,2.25,2.25,Uptown,Cash,NONE,195,UP_E1,0.28,Sunday,14,2025-04-13,High Value,Frequent,Repeat
2025-04-13 14:30:00,C1019,Donut,Baked Goods,2.25,2.25,Uptown,Cash,NONE,195,UP_E1,0.28,Sunday,14,2025-04-13,High Value,Frequent,Repeat
2025-04-19 14:24:00,C1019,Cappuccino,Coffee-Based,3.5,3.15,Downtown,Card,LOYAL10,196,DO_E1,0.12,Saturday,14,2025-04-19,High Value,Frequent,Repeat
2025-05-03 14:57:00,C1019,Smoothie,Smoothies & Juices,4.0,4.0,Riverside,Card,NONE,197,RI_E2,0.33,Saturday,14,2025-05-03,High Value,Frequent,Repeat
2025-05-03 14:57:00,C1019,Granola Bar,Snacks & Energy Bites,4.0,4.0,Riverside,Card,NONE,197,RI_E2,0.33,Saturday,14,2025-05-03,High Value,Frequent,Repeat
2025-05-10 12:16:00,C1019,Croissant,Baked Goods,2.75,2.75,Uptown,Cash,NONE,198,UP_E2,0.2,Saturday,12,2025-05-10,High Value,Frequent,Repeat
2025-05-14 15:29:00,C1019,Muffin,Baked Goods,2.5,2.125,Downtown,Cash,WEEKEND5,199,DO_E3,0.09,Wednesday,15,2025-05-14,High Value,Frequent,Repeat
2025-05-18 12:44:00,C1019,Flat White,Coffee-Based,3.5,3.5,Downtown,Card,NONE,200,DO_E1,1.38,Sunday,12,2025-05-18,High Value,Frequent,Repeat
2025-05-18 12:44:00,C1019,Banana Bread,Baked Goods,3.5,3.5,Downtown,Card,NONE,200,DO_E1,1.38,Sunday,12,2025-05-18,High Value,Frequent,Repeat
2025-03-14 10:21:00,C1020,Flat White,Coffee-Based,2.5,2.5,Downtown,Cash,NONE,201,DO_E2,0.33,Friday,10,2025-03-14,High Value,Frequent,New
2025-03-14 10:21:00,C1020,Banana Bread,Baked Goods,2.5,2.5,Downtown,Cash,NONE,201,DO_E2,0.33,Friday,10,2025-03-14,High Value,Frequent,Repeat
2025-03-17 08:56:00,C1020,Flat White,Coffee-Based,3.5,3.5,Uptown,Card,NONE,202,UP_E2,0.0,Monday,8,2025-03-17,High Value,Frequent,Repeat
2025-03-17 08:56:00,C1020,Banana Bread,Baked Goods,3.5,3.5,Uptown,Card,NONE,202,UP_E2,0.0,Monday,8,2025-03-17,High Value,Frequent,Repeat
2025-03-18 18:42:00,C1020,Smoothie,Smoothies & Juices,2.25,2.25,Downtown,Cash,NONE,203,DO_E1,0.4,Tuesday,18,2025-03-18,High Value,Frequent,Repeat
2025-03-18 18:42:00,C1020,Granola Bar,Snacks & Energy Bites,2.25,2.25,Downtown,Cash,NONE,203,DO_E1,0.4,Tuesday,18,2025-03-18,High Value,Frequent,Repeat
2025-03-25 06:42:00,C1020,Tea,Tea-Based,2.75,2.75,Uptown,MobilePay,NONE,204,UP_E2,0.29,Tuesday,6,2025-03-25,High Value,Frequent,Repeat
2025-03-25 06:42:00,C1020,Cookie,Baked Goods,2.75,2.75,Uptown,MobilePay,NONE,204,UP_E2,0.29,Tuesday,6,2025-03-25,High Value,Frequent,Repeat
2025-03-29 17:14:00,C1020,Cappuccino,Coffee-Based,3.5,3.5,Uptown,Card,NONE,205,UP_E1,0.4,Saturday,17,2025-03-29,High Value,Frequent,Repeat
2025-04-04 07:42:00,C1020,Cappuccino,Coffee-Based,3.75,3.75,Riverside,Card,NONE,206,RI_E1,0.1,Friday,7,2025-04-04,High Value,Frequent,Repeat
2025-04-04 07:42:00,C1020,Scone,Baked Goods,3.75,3.75,Riverside,Card,NONE,206,RI_E1,0.1,Friday,7,2025-04-04,High Value,Frequent,Repeat
2025-04-11 18:24:00,C1020,Americano,Coffee-Based,2.75,2.75,Uptown,Card,NONE,207,UP_E3,0.05,Friday,18,2025-04-11,High Value,Frequent,Repeat
2025-04-14 12:12:00,C1020,Latte,Coffee-Based,3.75,3.75,Uptown,Card,NONE,208,UP_E1,0.82,Monday,12,2025-04-14,High Value,Frequent,Repeat
2025-04-20 13:14:00,C1020,Cookie,Baked Goods,1.5,1.275,Downtown,Card,WEEKEND5,209,DO_E3,0.77,Sunday,13,2025-04-20,High Value,Frequent,Repeat
2025-04-22 09:02:00,C1020,Americano,Coffee-Based,2.75,2.75,Uptown,Cash,NONE,210,UP_E1,0.49,Tuesday,9,2025-04-22,High Value,Frequent,Repeat
2025-05-03 19:11:00,C1020,Brownie,Baked Goods,2.0,1.7,Downtown,Cash,WEEKEND5,211,DO_E3,0.19,Saturday,19,2025-05-03,High Value,Frequent,Repeat
2025-05-13 07:02:00,C1020,Avocado Toast,Savory Foods,5.5,4.95,Uptown,Card,LOYAL10,212,UP_E3,0.18,Tuesday,7,2025-05-13,High Value,Frequent,Repeat
2025-05-21 19:23:00,C1020,Americano,Coffee-Based,2.75,2.75,Riverside,Card,NONE,213,RI_E2,0.24,Wednesday,19,2025-05-21,High Value,Frequent,Repeat
2025-05-22 11:25:00,C1020,Iced Coffee,Coffee-Based,2.75,2.75,Downtown,Card,NONE,214,DO_E1,0.64,Thursday,11,2025-05-22,High Value,Frequent,Repeat
2025-05-22 11:25:00,C1020,Salad,Savory Foods,2.75,2.75,Downtown,Card,NONE,214,DO_E1,0.64,Thursday,11,2025-05-22,High Value,Frequent,Repeat
2025-05-24 07:20:00,C1020,Tea,Tea-Based,2.0,2.0,Uptown,Card,NONE,215,UP_E3,0.12,Saturday,7,2025-05-24,High Value,Frequent,Repeat
